timestamp,ax,ay,az
1479425792713389034,1.72,0.32,10.1
1479425792723593779,1.67,0.32,9.52
1479425792733626283,1.7,0.3,9.61
1479425792743593780,1.75,0.28,9.32
1479425792753378079,1.72,0.29,9.42
1479425792763416713,1.57,0.3,10.1
1479425792773407286,1.47,0.28,10.4
1479425792783585560,1.51,0.25,10.01
1479425792793644391,1.56,0.26,9.91
1479425792804307778,1.55,0.29,9.81
1479425792813575038,1.6,0.3,10.1
1479425792823585748,1.71,0.27,10.5
1479425792833568532,1.83,0.21,10.69
1479425792843839953,1.89,0.14,10.4
1479425792853744423,1.84,0.15,10.4
1479425792863812551,1.74,0.2,9.91
1479425792873641781,1.68,0.21,10.2
1479425792883747444,1.64,0.23,10.3
1479425792893701360,1.57,0.26,10.01
1479425792904431280,1.47,0.27,10.01
1479425792913747159,1.38,0.26,9.81
1479425792923830507,1.32,0.27,9.61
1479425792933927360,1.25,0.27,9.81
1479425792944013185,1.23,0.25,9.81
1479425792953829188,1.34,0.2,10.1
1479425792963858457,1.51,0.16,10.1
1479425792973846647,1.67,0.12,10.1
1479425792984016498,1.76,0.1,10.2
1479425792993985015,1.75,0.1,10.01
1479425793004694103,1.65,0.09,9.71
1479425793014443249,1.5,0.12,10.01
1479425793024028356,1.38,0.16,10.01
1479425793033982505,1.36,0.18,10.3
1479425793044267005,1.39,0.17,10.3
1479425793054369145,1.38,0.18,10.1
1479425793064068246,1.34,0.18,10.1
1479425793074123882,1.37,0.16,10.01
1479425793084169892,1.4,0.12,9.71
1479425793094424766,1.38,0.13,9.32
1479425793104924585,1.36,0.17,9.32
1479425793114594093,1.38,0.18,9.71
1479425793124309436,1.39,0.18,10.3
1479425793134228414,1.35,0.16,9.91
1479425793144305862,1.3,0.16,9.32
1479425793154576931,1.25,0.17,9.81
1479425793164314271,1.21,0.13,10.3
1479425793174643921,1.21,0.06,10.2
1479425793184581169,1.25,0.02,10.4
1479425793194701290,1.28,0.0,10.3
1479425793205167694,1.31,-0.01,10.5
1479425793214698076,1.35,-0.01,10.4
1479425793224503563,1.4,-0.01,10.4
1479425793234795948,1.4,-0.03,10.4
1479425793244574159,1.34,-0.06,10.4
1479425793254693810,1.32,-0.05,10.1
1479425793264585204,1.36,-0.01,10.01
1479425793274749398,1.34,0.0,10.5
1479425793284777947,1.24,0.0,10.5
1479425793294922367,1.1,-0.02,9.81
1479425793305363730,0.99,-0.01,9.81
1479425793314888656,1.0,-0.05,10.2
1479425793324692771,1.03,-0.08,10.5
1479425793334816160,1.06,-0.1,10.2
1479425793344736392,1.17,-0.11,10.01
1479425793354821975,1.35,-0.08,10.4
1479425793364820115,1.49,-0.04,10.59
1479425793374904038,1.51,-0.03,10.4
1479425793384879396,1.41,-0.04,10.2
1479425793394893139,1.26,-0.09,10.4
1479425793405617435,1.15,-0.15,10.69
1479425793415131518,1.16,-0.16,10.69
1479425793424954179,1.23,-0.12,10.59
1479425793435069234,1.28,-0.07,10.59
1479425793444946926,1.38,-0.05,10.5
1479425793455099152,1.45,-0.08,10.69
1479425793465029470,1.43,-0.1,10.59
1479425793475124906,1.38,-0.09,10.5
1479425793485153611,1.32,-0.07,10.5
1479425793495162837,1.22,-0.06,10.69
1479425793505907078,1.15,-0.09,10.59
1479425793515213147,1.18,-0.14,10.89
1479425793525168095,1.27,-0.19,11.18
1479425793535297801,1.32,-0.2,11.18
1479425793545233186,1.33,-0.17,10.79
1479425793555583501,1.31,-0.15,10.79
1479425793565305768,1.34,-0.17,11.09
1479425793575427115,1.43,-0.23,11.38
1479425793585302579,1.49,-0.26,11.18
1479425793595367485,1.51,-0.22,11.09
1479425793606058333,1.49,-0.19,10.99
1479425793615426987,1.4,-0.2,10.89
1479425793625717702,1.23,-0.22,10.5
1479425793635730893,1.1,-0.23,10.59
1479425793645475476,1.08,-0.24,10.5
1479425793655604983,1.14,-0.23,10.59
1479425793665574275,1.18,-0.19,10.2
1479425793675575211,1.16,-0.16,10.1
1479425793685585228,1.13,-0.19,10.3
1479425793696278092,1.16,-0.26,10.3
1479425793706392153,1.22,-0.27,10.01
1479425793715932345,1.24,-0.23,9.61
1479425793725607939,1.2,-0.17,9.71
1479425793735817390,1.2,-0.17,9.91
1479425793745828094,1.28,-0.22,10.01
1479425793755738901,1.37,-0.26,10.01
1479425793765744374,1.42,-0.25,9.91
1479425793775826223,1.45,-0.24,10.01
1479425793785867084,1.51,-0.24,9.81
1479425793795854621,1.54,-0.23,9.61
1479425793807311184,1.51,-0.2,9.71
1479425793816050833,1.51,-0.22,10.1
1479425793825899403,1.59,-0.24,9.71
1479425793835941773,1.63,-0.2,9.02
1479425793846165658,1.6,-0.14,9.22
1479425793856072557,1.6,-0.13,9.02
1479425793866209844,1.68,-0.15,9.02
1479425793876009297,1.73,-0.19,9.02
1479425793886169089,1.66,-0.21,9.52
1479425793896650385,1.54,-0.22,9.81
1479425793907629218,1.52,-0.23,9.61
1479425793916117495,1.57,-0.21,9.32
1479425793926398790,1.66,-0.17,9.02
1479425793936173016,1.73,-0.16,9.22
1479425793946205209,1.79,-0.2,9.81
1479425793956198493,1.86,-0.25,10.1
1479425793966220949,1.9,-0.27,10.3
1479425793976589029,1.92,-0.27,10.4
1479425793987577961,1.97,-0.27,10.01
1479425793996883936,2.06,-0.25,9.81
1479425794007734594,2.1,-0.22,9.52
1479425794016598089,2.0,-0.21,10.01
1479425794026395520,1.88,-0.21,10.1
1479425794036651118,1.89,-0.22,10.01
1479425794046441238,1.95,-0.22,10.69
1479425794057223589,1.99,-0.21,10.69
1479425794067285349,2.04,-0.2,10.2
1479425794076688675,2.1,-0.17,10.1
1479425794087300151,2.09,-0.15,9.81
1479425794096744248,2.02,-0.15,9.52
1479425794108062457,1.99,-0.16,9.71
1479425794116844997,2.02,-0.2,10.3
1479425794127732722,2.06,-0.25,10.3
1479425794137178428,2.12,-0.28,10.2
1479425794147449926,2.15,-0.28,10.3
1479425794156697531,2.17,-0.29,10.2
1479425794167467540,2.2,-0.31,9.81
1479425794176807057,2.16,-0.29,9.81
1479425794187451726,2.02,-0.23,9.81
1479425794197218505,1.9,-0.18,10.1
1479425794208204090,1.87,-0.16,10.2
1479425794216977682,1.91,-0.13,10.2
1479425794227430859,1.99,-0.09,10.2
1479425794237189978,2.11,-0.07,10.01
1479425794247442091,2.21,-0.12,10.01
1479425794257185792,2.21,-0.16,9.52
1479425794267427811,2.08,-0.18,9.32
1479425794277145816,1.93,-0.18,9.22
1479425794287452873,1.84,-0.16,9.52
1479425794297227703,1.83,-0.11,9.42
1479425794308191314,1.84,-0.04,9.61
1479425794317447256,1.86,0.01,9.52
1479425794327442138,1.87,0.02,9.32
1479425794337388652,1.88,0.0,8.93
1479425794347442581,1.88,-0.02,8.93
1479425794357406524,1.88,-0.07,9.22
1479425794367412684,1.83,-0.1,9.42
1479425794377591109,1.79,-0.1,9.71
1479425794387410827,1.81,-0.09,9.81
1479425794397346103,1.84,-0.06,9.71
1479425794408167280,1.89,-0.04,9.42
1479425794417583625,1.92,-0.04,9.22
1479425794427438583,1.91,-0.04,9.02
1479425794437468925,1.84,0.0,9.32
1479425794447448238,1.74,0.02,9.42
1479425794457450033,1.69,0.02,9.61
1479425794467698972,1.75,0.01,9.91
1479425794477501337,1.82,0.0,9.61
1479425794487960616,1.79,-0.01,9.52
1479425794497695108,1.67,0.0,9.02
1479425794508421696,1.52,0.0,9.12
1479425794517788490,1.44,-0.02,9.61
1479425794527671892,1.48,-0.04,10.1
1479425794537704010,1.65,-0.06,10.3
1479425794548379891,1.81,-0.05,10.2
1479425794557973218,1.85,-0.04,10.3
1479425794567924574,1.77,-0.06,9.81
1479425794577838179,1.62,-0.06,9.71
1479425794587900515,1.47,-0.02,9.81
1479425794597774960,1.37,0.0,10.1
1479425794608652374,1.36,0.01,10.3
1479425794617903660,1.45,0.01,10.3
1479425794628408540,1.62,0.01,10.2
1479425794637856850,1.78,0.0,10.1
1479425794647904534,1.85,0.0,9.91
1479425794657904896,1.77,-0.02,10.1
1479425794668140575,1.63,-0.05,10.3
1479425794677969912,1.53,-0.05,10.3
1479425794688189065,1.49,0.0,10.3
1479425794698575293,1.54,0.03,10.3
1479425794709075859,1.67,0.09,10.3
1479425794718066451,1.76,0.14,10.3
1479425794728134267,1.73,0.14,10.5
1479425794738107149,1.6,0.12,10.3
1479425794748772968,1.51,0.11,10.2
1479425794758179455,1.52,0.09,10.2
1479425794768391190,1.53,0.08,10.1
1479425794778202672,1.5,0.09,10.1
1479425794788368601,1.46,0.12,10.4
1479425794798531321,1.49,0.16,10.5
1479425794809575399,1.55,0.21,10.4
1479425794818495119,1.61,0.26,10.69
1479425794828383949,1.67,0.28,10.69
1479425794838459923,1.69,0.28,10.69
1479425794848393792,1.66,0.27,10.69
1479425794858422464,1.6,0.24,10.1
1479425794868637228,1.51,0.2,10.79
1479425794878481819,1.46,0.14,10.89
1479425794888648963,1.45,0.08,10.89
1479425794898695818,1.44,0.06,10.69
1479425794909427035,1.39,0.09,10.5
1479425794918497091,1.37,0.14,10.79
1479425794928617197,1.37,0.2,10.69
1479425794938617434,1.4,0.29,10.89
1479425794949026177,1.43,0.37,10.69
1479425794958966595,1.39,0.37,10.99
1479425794968859989,1.31,0.27,10.89
1479425794978699926,1.28,0.15,11.09
1479425794989105607,1.29,0.1,11.38
1479425794998822707,1.3,0.14,11.18
1479425795009578748,1.28,0.23,10.59
1479425795018856411,1.22,0.29,10.5
1479425795028885599,1.13,0.3,10.99
1479425795038843453,1.03,0.29,10.89
1479425795048840962,0.98,0.27,10.69
1479425795059173222,1.01,0.28,10.89
1479425795068939089,1.05,0.3,10.69
1479425795078902309,1.02,0.29,10.2
1479425795089589000,0.93,0.28,10.1
1479425795099365461,0.88,0.26,10.59
1479425795109864646,0.89,0.21,10.4
1479425795119073806,0.92,0.19,10.3
1479425795129072413,0.92,0.23,10.1
1479425795139077345,0.91,0.29,10.3
1479425795149072215,0.98,0.32,10.59
1479425795159191697,1.06,0.29,10.2
1479425795169305226,1.08,0.28,10.01
1479425795179237289,1.08,0.3,10.2
1479425795189321889,1.07,0.3,10.3
1479425795199454926,1.01,0.31,10.69
1479425795210066926,0.92,0.33,10.01
1479425795219246758,0.86,0.38,9.91
1479425795229306469,0.85,0.42,9.91
1479425795239412934,0.87,0.42,10.01
1479425795249574442,0.87,0.4,9.71
1479425795259375140,0.87,0.38,9.61
1479425795269367860,0.88,0.37,10.01
1479425795279355507,0.92,0.39,10.01
1479425795289489986,1.0,0.43,9.61
1479425795299782732,1.11,0.45,9.71
1479425795310219645,1.22,0.46,10.01
1479425795319573721,1.29,0.46,9.52
1479425795329586061,1.29,0.45,9.61
1479425795339648026,1.27,0.47,9.52
1479425795349854568,1.25,0.47,9.81
1479425795359579178,1.26,0.46,10.1
1479425795369615171,1.27,0.46,9.71
1479425795379668631,1.26,0.48,9.71
1479425795389741979,1.23,0.48,9.91
1479425795399849167,1.21,0.45,10.01
1479425795410412495,1.19,0.44,9.71
1479425795419740286,1.19,0.46,9.61
1479425795429795381,1.19,0.51,9.91
1479425795439867001,1.14,0.53,9.81
1479425795450014805,1.08,0.52,9.81
1479425795459861527,1.09,0.51,9.81
1479425795469894086,1.17,0.51,10.01
1479425795479859319,1.26,0.54,9.52
1479425795490182386,1.33,0.56,9.32
1479425795500095529,1.33,0.56,9.71
1479425795510706240,1.28,0.53,10.2
1479425795520002697,1.23,0.51,9.71
1479425795530043445,1.25,0.51,10.1
1479425795540115266,1.38,0.51,10.2
1479425795550199202,1.45,0.54,10.01
1479425795560114772,1.35,0.57,9.32
1479425795570076102,1.17,0.58,9.32
1479425795580167011,1.04,0.57,9.61
1479425795590177133,1.02,0.54,10.01
1479425795600284202,1.09,0.51,9.91
1479425795610903219,1.21,0.52,9.61
1479425795620297069,1.32,0.54,10.3
1479425795630311299,1.35,0.54,10.2
1479425795640279356,1.34,0.53,9.71
1479425795650404244,1.31,0.53,9.61
1479425795660300392,1.33,0.53,9.81
1479425795670380979,1.37,0.53,10.5
1479425795680384310,1.4,0.53,10.4
1479425795690408334,1.44,0.56,10.3
1479425795700464969,1.48,0.59,10.4
1479425795711181802,1.54,0.59,10.69
1479425795720440237,1.57,0.57,10.69
1479425795730465891,1.5,0.58,10.1
1479425795740573759,1.31,0.58,10.01
1479425795750943719,1.11,0.58,10.1
1479425795760573114,1.06,0.57,10.2
1479425795770789283,1.22,0.56,10.69
1479425795780604858,1.43,0.59,10.69
1479425795790782711,1.58,0.62,10.4
1479425795800689634,1.65,0.65,10.1
1479425795811694168,1.63,0.65,10.2
1479425795820699795,1.58,0.62,10.1
1479425795830745863,1.54,0.56,10.4
1479425795840740616,1.51,0.51,10.01
1479425795850697904,1.47,0.49,10.1
1479425795860792314,1.39,0.5,10.2
1479425795870827889,1.34,0.52,10.3
1479425795880847200,1.36,0.52,10.3
1479425795890951403,1.41,0.49,10.4
1479425795901606957,1.43,0.45,10.4
1479425795911892559,1.39,0.45,10.79
1479425795921451537,1.27,0.46,10.79
1479425795931168802,1.16,0.5,10.4
1479425795941498130,1.14,0.53,10.4
1479425795951271413,1.21,0.55,10.1
1479425795961591714,1.31,0.54,9.81
1479425795971498999,1.41,0.55,9.71
1479425795981595878,1.48,0.57,9.81
1479425795991626177,1.47,0.59,9.81
1479425796001804268,1.38,0.6,9.71
1479425796012574750,1.29,0.59,9.71
1479425796021611335,1.23,0.59,9.61
1479425796031613145,1.23,0.61,9.71
1479425796041620244,1.24,0.63,9.42
1479425796051653591,1.26,0.63,9.42
1479425796061610822,1.26,0.61,9.61
1479425796071401609,1.29,0.56,9.91
1479425796081597451,1.35,0.51,10.3
1479425796091385225,1.42,0.48,10.1
1479425796101856293,1.48,0.47,9.91
1479425796112592131,1.51,0.5,10.01
1479425796121692142,1.53,0.54,9.61
1479425796131575070,1.52,0.56,9.81
1479425796141614121,1.48,0.55,9.71
1479425796151618366,1.44,0.55,10.01
1479425796161608059,1.42,0.55,10.01
1479425796171624832,1.42,0.54,10.01
1479425796181613418,1.46,0.53,10.1
1479425796191622975,1.53,0.52,10.2
1479425796201809994,1.59,0.52,10.2
1479425796212790744,1.64,0.53,10.2
1479425796221947863,1.68,0.55,10.1
1479425796231740679,1.63,0.55,10.1
1479425796241850498,1.52,0.52,10.01
1479425796251780247,1.48,0.46,10.2
1479425796261746903,1.5,0.43,10.3
1479425796271878195,1.56,0.47,10.59
1479425796281822152,1.61,0.52,10.2
1479425796291848895,1.6,0.54,9.91
1479425796301869378,1.54,0.52,10.01
1479425796312900211,1.44,0.48,10.2
1479425796321943232,1.39,0.45,10.5
1479425796331951514,1.43,0.45,10.4
1479425796341949163,1.46,0.47,10.1
1479425796352268347,1.43,0.49,9.81
1479425796362014261,1.38,0.46,10.1
1479425796372319679,1.4,0.41,10.01
1479425796382072341,1.51,0.37,10.01
1479425796392347497,1.6,0.37,9.91
1479425796402079730,1.64,0.41,9.81
1479425796413113710,1.64,0.44,9.81
1479425796422158293,1.63,0.45,10.1
1479425796432440837,1.62,0.43,9.91
1479425796442233917,1.64,0.42,10.1
1479425796452346581,1.63,0.43,9.71
1479425796462205453,1.54,0.45,9.52
1479425796472388691,1.41,0.46,9.91
1479425796482269146,1.32,0.46,10.1
1479425796492404635,1.32,0.44,10.2
1479425796502348228,1.37,0.44,10.2
1479425796513117807,1.46,0.46,9.81
1479425796522661812,1.51,0.49,9.81
1479425796532570959,1.46,0.51,9.81
1479425796542384585,1.38,0.5,9.91
1479425796552582568,1.36,0.5,9.61
1479425796562612256,1.41,0.51,9.71
1479425796572490070,1.49,0.51,10.1
1479425796582602624,1.54,0.5,10.1
1479425796592608067,1.58,0.51,10.01
1479425796602614000,1.54,0.49,10.2
1479425796613334091,1.46,0.46,10.01
1479425796622694308,1.41,0.45,10.01
1479425796632943887,1.34,0.46,10.2
1479425796642729245,1.29,0.45,10.1
1479425796652747411,1.28,0.43,10.4
1479425796663215530,1.3,0.43,10.1
1479425796672783809,1.29,0.42,10.5
1479425796682740902,1.29,0.41,10.4
1479425796692898235,1.32,0.41,10.2
1479425796703146144,1.3,0.42,10.2
1479425796713822445,1.21,0.43,10.01
1479425796723383067,1.07,0.42,9.71
1479425796732886861,1.0,0.4,10.4
1479425796743044277,1.02,0.4,10.2
1479425796753115513,1.12,0.4,10.1
1479425796763092443,1.22,0.4,10.2
1479425796773097111,1.26,0.42,10.3
1479425796783205599,1.24,0.45,9.71
1479425796793087142,1.22,0.46,9.61
1479425796803608460,1.21,0.42,10.1
1479425796813853114,1.21,0.37,10.1
1479425796823179416,1.25,0.36,10.01
1479425796833392478,1.3,0.4,10.01
1479425796843392103,1.33,0.43,10.3
1479425796853384634,1.31,0.44,10.3
1479425796863574658,1.29,0.44,10.5
1479425796873373856,1.29,0.46,10.1
1479425796883257314,1.26,0.49,10.1
1479425796893273962,1.21,0.5,9.81
1479425796903328850,1.15,0.47,10.01
1479425796914368096,1.09,0.42,9.91
1479425796923442171,1.05,0.38,9.71
1479425796933417754,1.1,0.39,10.1
1479425796943653423,1.23,0.44,10.1
1479425796953447923,1.34,0.47,10.2
1479425796963577700,1.31,0.47,10.3
1479425796973571003,1.2,0.47,10.01
1479425796983654934,1.11,0.46,9.61
1479425796993850233,1.1,0.45,10.1
1479425797003766715,1.2,0.47,10.4
1479425797014758233,1.31,0.49,10.4
1479425797023951117,1.32,0.48,10.4
1479425797033655792,1.26,0.41,10.2
1479425797043741690,1.24,0.36,10.1
1479425797053814743,1.26,0.34,10.2
1479425797064177731,1.23,0.36,10.89
1479425797073796401,1.16,0.38,10.4
1479425797083825049,1.09,0.38,10.3
1479425797093759952,1.06,0.41,10.3
1479425797103875677,1.11,0.47,10.2
1479425797114793108,1.23,0.5,10.59
1479425797124085134,1.37,0.46,10.69
1479425797133925069,1.39,0.42,10.69
1479425797144085127,1.27,0.4,10.3
1479425797153904672,1.11,0.4,10.1
1479425797163940953,1.04,0.41,10.4
1479425797173975163,1.1,0.42,10.5
1479425797184076675,1.22,0.44,10.69
1479425797194084824,1.28,0.47,10.59
1479425797204362995,1.23,0.49,9.61
1479425797215012581,1.08,0.51,9.52
1479425797224159618,0.97,0.51,9.71
1479425797234117439,0.94,0.5,10.2
1479425797244324622,0.95,0.48,10.3
1479425797254976060,0.98,0.47,10.3
1479425797264199715,0.99,0.49,10.5
1479425797274199366,0.95,0.51,10.01
1479425797284583554,0.94,0.52,10.01
1479425797294248471,0.97,0.51,10.1
1479425797304494812,1.01,0.49,10.01
1479425797315489950,1.03,0.48,10.1
1479425797324326901,1.0,0.47,9.81
1479425797334280493,0.99,0.49,9.81
1479425797344351669,1.01,0.52,10.4
1479425797354982814,1.07,0.53,10.3
1479425797364423998,1.12,0.53,10.01
1479425797374571383,1.13,0.55,9.81
1479425797384574614,1.05,0.59,9.42
1479425797394667469,0.96,0.6,9.32
1479425797404745415,0.95,0.59,9.42
1479425797415570714,1.01,0.57,9.71
1479425797424577849,1.08,0.57,10.4
1479425797434854021,1.16,0.61,9.91
1479425797444644390,1.23,0.63,9.42
1479425797455244167,1.28,0.61,9.52
1479425797464661958,1.3,0.59,9.71
1479425797474823452,1.29,0.6,9.61
1479425797484806957,1.28,0.63,10.01
1479425797495117027,1.27,0.66,9.81
1479425797504989517,1.26,0.66,9.61
1479425797515585930,1.21,0.64,9.81
1479425797524775193,1.21,0.6,9.71
1479425797534896836,1.3,0.57,9.91
1479425797544843592,1.41,0.57,10.1
1479425797555181664,1.48,0.59,9.91
1479425797564984464,1.51,0.6,10.01
1479425797575075650,1.49,0.63,9.91
1479425797584946123,1.45,0.65,10.1
1479425797595092439,1.45,0.62,10.4
1479425797604991463,1.47,0.62,10.01
1479425797615773445,1.48,0.65,9.52
1479425797625108901,1.46,0.64,9.91
1479425797635649838,1.37,0.61,10.1
1479425797645116366,1.31,0.58,10.3
1479425797655304027,1.36,0.56,10.69
1479425797665159319,1.49,0.59,10.59
1479425797675307875,1.57,0.64,10.3
1479425797685179831,1.56,0.64,10.2
1479425797695444975,1.51,0.61,10.01
1479425797705571791,1.45,0.6,9.81
1479425797716660391,1.47,0.6,10.4
1479425797725255625,1.55,0.61,10.5
1479425797735300735,1.6,0.63,10.4
1479425797745324931,1.59,0.64,10.3
1479425797755778792,1.53,0.64,10.1
1479425797765392539,1.49,0.62,10.01
1479425797775566999,1.45,0.6,10.2
1479425797785392366,1.39,0.62,10.1
1479425797795395201,1.37,0.64,10.2
1479425797805448265,1.41,0.62,10.4
1479425797816362770,1.42,0.61,10.2
1479425797825571948,1.43,0.6,10.5
1479425797835647649,1.48,0.61,10.5
1479425797845573706,1.52,0.63,10.01
1479425797855816538,1.52,0.63,10.3
1479425797865610957,1.45,0.62,10.01
1479425797875800380,1.31,0.59,10.01
1479425797885661194,1.19,0.54,10.3
1479425797895660363,1.21,0.52,10.5
1479425797905737319,1.34,0.56,10.2
1479425797916582335,1.43,0.61,10.1
1479425797925742845,1.45,0.65,9.71
1479425797935908928,1.42,0.65,9.91
1479425797945801406,1.4,0.62,10.01
1479425797955992677,1.42,0.61,10.2
1479425797965880432,1.46,0.61,10.4
1479425797975966667,1.5,0.62,10.4
1479425797985912482,1.52,0.64,10.01
1479425797996492053,1.46,0.64,9.52
1479425798005953200,1.36,0.63,9.52
1479425798017142263,1.28,0.61,9.61
1479425798025982262,1.25,0.58,9.81
1479425798036084070,1.31,0.59,9.71
1479425798046034459,1.39,0.62,9.52
1479425798056354601,1.39,0.64,9.61
1479425798066408414,1.35,0.63,9.42
1479425798076139458,1.38,0.63,9.32
1479425798086127752,1.46,0.63,9.42
1479425798096301552,1.49,0.62,9.81
1479425798106248059,1.41,0.61,9.32
1479425798117319701,1.33,0.6,9.52
1479425798126281897,1.33,0.58,9.61
1479425798136346676,1.39,0.59,9.61
1479425798146243720,1.5,0.62,9.81
1479425798156304471,1.55,0.63,9.61
1479425798166363654,1.52,0.65,9.42
1479425798176847510,1.41,0.65,9.42
1479425798186393213,1.28,0.64,8.93
1479425798197258443,1.22,0.64,8.83
1479425798207583995,1.25,0.66,9.22
1479425798217573434,1.3,0.67,9.42
1479425798226595567,1.3,0.69,9.61
1479425798236937795,1.25,0.7,9.42
1479425798247280305,1.18,0.7,9.42
1479425798256871246,1.17,0.67,9.42
1479425798267383973,1.2,0.65,9.81
1479425798276994375,1.24,0.65,9.81
1479425798287385029,1.3,0.65,9.71
1479425798297050245,1.34,0.65,9.61
1479425798307466594,1.33,0.66,10.01
1479425798317772241,1.28,0.69,10.01
1479425798327489809,1.26,0.7,10.2
1479425798336949002,1.25,0.67,10.69
1479425798347573188,1.25,0.67,10.59
1479425798356952529,1.22,0.69,10.3
1479425798367587716,1.18,0.68,9.91
1479425798376991950,1.13,0.65,10.2
1479425798387578251,1.08,0.6,10.59
1479425798397038352,1.09,0.56,10.99
1479425798407490163,1.11,0.55,11.18
1479425798417815383,1.17,0.58,10.99
1479425798427483176,1.24,0.6,10.79
1479425798437178345,1.32,0.61,10.79
1479425798447490722,1.41,0.61,10.4
1479425798457246323,1.42,0.59,10.3
1479425798467467861,1.36,0.56,10.4
1479425798477286621,1.26,0.57,10.1
1479425798487493236,1.17,0.62,9.71
1479425798497739890,1.17,0.66,10.4
1479425798507584848,1.27,0.63,10.5
1479425798517928718,1.43,0.57,10.59
1479425798527571504,1.54,0.53,10.4
1479425798537262376,1.52,0.54,10.4
1479425798547584273,1.44,0.55,10.69
1479425798557938376,1.37,0.55,10.89
1479425798571220407,1.39,0.54,10.99
1479425798577572524,1.5,0.53,10.79
1479425798587574102,1.59,0.55,10.99
1479425798597592060,1.62,0.58,10.4
1479425798607576847,1.59,0.61,9.91
1479425798618194148,1.49,0.64,10.01
1479425798627783883,1.39,0.65,9.61
1479425798637570849,1.35,0.63,9.91
